user_id,text,class,created_at,timezone,coordinates,place
694233865909575684,So I don't just have a normal cold but double cold can't breathe out either nostrils but have to sit with my mouth open like a right tool🤧,1,2017-04-07T19:25:09.000Z,,,United Kingdom
392870662,So I had a completely random anxiety/asthma attack last night and today I'm as sick as anything - where has this come from?! 🤢😷🤒🤧,1,2017-04-05T14:30:37.000Z,,,United Kingdom
19739883,So I thought my dog was going to die on me today. I took him out for a run around and brought him back home. He was panting excessively -,0,2017-03-25T23:00:07.000Z,Edinburgh,,United Kingdom
16082429,So I've just sat through The Red Turtle. A film which has devastated me emotionally and made my eyes all red and sore.,0,2017-05-29T19:00:02.000Z,London,,United Kingdom
33353061,So London air quality has gotten quite bad. Wheezing and literally rubbing particulates out of my eyes on run today.,1,2017-05-30T20:07:52.000Z,Eastern Time (US & Canada),,United Kingdom
3612362537,"So Tuesday night a was a bit out of breath, turns out a was havin a full blown asthma attack WTF",1,2017-05-04T21:28:36.000Z,,,United Kingdom
49678960,So all Parties are on board with the idea of a new Clean Air Act to sort out our pollution problem. Except the Conservatives. Oh. #GE2017,0,2017-05-14T21:52:07.000Z,London,,United Kingdom
103645372,So bad when u keep waking up in the middle of the night choking cos your bf is holding your nose n u can't breathe 😄😄😄,0,2017-04-12T11:58:07.000Z,,,United Kingdom
436814067,"So everything sounds slightly robotic and I can't hear, breathe or swallow properly... okay",1,2017-03-10T07:31:04.000Z,London,,United Kingdom
20225924,So funny the fumes in the comments on ATR's post where they called Arrogate the best horse in the world,0,2017-03-27T11:22:53.000Z,London,,United Kingdom
55542905,So glad over this issue of air pollution near schools. People leave engines running to keep warm waiting for kids - CHOKING passing kids!,0,2017-02-25T10:09:10.000Z,,,United Kingdom
44200854,So hard not to rub my eyes so itchy,0,2017-04-26T21:30:25.000Z,London,,United Kingdom
439968170,So ill and bunged up I can't breathe 😭,1,2017-05-19T08:13:36.000Z,London,,United Kingdom
1454708660,"So joslyn fox just liked me tweet, I think I need my inhaler",0,2017-05-11T21:40:57.000Z,Pacific Time (US & Canada),,United Kingdom
36760151,So many deadlines right now even the doctors are telling me my asthma check up is overdue ffs,0,2017-04-13T16:32:13.000Z,Amsterdam,,United Kingdom
225200215,So many great gigs on this weekend and I'm stuck in skint. Total bobbins. Doin my head in. Help. Can't get out. Need. Air. Can't. Breathe.,0,2017-05-27T13:28:57.000Z,London,,United Kingdom
174378044,So many tweets about Eurovision I thought I'd look in see what Im missing now I'm just thinking what the hell are people puffing on 😂😂,0,2017-05-09T20:55:13.000Z,Amsterdam,,United Kingdom
573121146,"So much fun discussing the environment, climate change, saving water and air pollution with Daisy - she's my little genius 💕",0,2017-04-28T15:55:17.000Z,London,,United Kingdom
341042585,"So my dad is painting the banister right outside my bedroom, Lowkey getting high off the paint fumes",0,2017-02-21T10:00:50.000Z,Casablanca,,United Kingdom
20329644,So nervous I actually can't breathe.,0,2017-02-09T15:52:12.000Z,London,,United Kingdom
2401952570,So override pollution control @potus Your poisoned air &amp; water is what I the other side of the world use. Poisoning me is a small price 4 $?,0,2017-02-03T01:42:35.000Z,London,,United Kingdom
299970552,So poorly I am literally sucking on an inhaler for life,1,2017-02-20T20:48:07.000Z,Amsterdam,,United Kingdom
30036907,"So remember when my eyes were all swollen, sore &amp; dry? Turns out it was @GarnierUK micellar water 🙃 I've used it for years too!",0,2017-03-16T10:44:52.000Z,London,,United Kingdom
2314873210,So sad about #NasarAhmed who died at school. He had asthma and allergies. All schools should be trained in the use of life saving equipment.,0,2017-05-12T10:15:23.000Z,,,United Kingdom
219836013,"So she PREACHES how she's all SUPER DUPER healthy, vegan/pesc/veggie W.E... &amp; how we're killing the world with nasty fumes &amp; animal cruelty.",0,2017-04-09T21:40:07.000Z,London,,United Kingdom
22358972,So thar nightmare I just had was intense. Woke up panting and heart beating it my chest. Now scared to go back to sleep 😂,0,2017-03-07T05:10:01.000Z,Edinburgh,,United Kingdom
17781928,So that was a lot of huffing and puffing but no end product. #PlayOffFinal,0,2017-05-29T14:52:37.000Z,London,,United Kingdom
2388452447,So the EU needs our money this is why they're trying to fine us for our air #pollution  that has come across from Germany #scamartist #eu,0,2017-02-16T00:39:02.000Z,London,,United Kingdom
132876131,So to deal with my asthma I'm getting a different inhaler with the same medication. Hmm 😒 we shall see.,0,2017-04-26T09:24:42.000Z,,,United Kingdom
417407857,So to help my breathing problem the doctor decided to give me a nasal spray that may cause difficulty breathing🤔🙄,0,2017-03-30T20:02:39.000Z,,,United Kingdom
2444241296,"So,idarity to the asthma family out there - severe weather changes really go for me. Hope everybody is inhaler stocked and well tonight xx",0,2017-02-21T22:00:31.000Z,,,United Kingdom
385368674,Somalis are the funniest people in this world man I can't breathe,0,2017-03-23T22:08:41.000Z,Greenland,,United Kingdom
83337017,Some 'famous rapper' was smokin weed in Bamboo last night nd the other shotgirl took an asthma attack cause of it Hahahaha rip,0,2017-04-03T19:06:21.000Z,International Date Line West,,United Kingdom
83337017,"Some famous rapper was smokin weed in bamboo lab and the other shot girl had an asthma attack cause of it, if u dinny laugh u will greet",0,2017-04-03T19:04:50.000Z,International Date Line West,,United Kingdom
362848751,Some little kids just walked past me puffing a joint. Hahaha that's parr for u,0,2017-02-08T11:17:09.000Z,Casablanca,,United Kingdom
210034017,Some of the people of Dundee really are a sight for sore eyes 🙈😂,0,2017-02-09T14:43:54.000Z,London,,United Kingdom
40222137,Somebody give just blaze his asthma pump lol,0,2017-02-25T07:02:25.000Z,London,,United States
564084737,Someone asking about air pollution from trains. Why are we running voyages full length of west coast?,0,2017-04-06T21:31:14.000Z,Casablanca,,United Kingdom
367342353,Someone crowdsurf a glass of water to me at the front. Gasping mate,0,2017-04-16T23:11:56.000Z,Casablanca,,United Kingdom
1006943100,"Someone help my boyfriend, he's danced so hard in revs he needs his inhaler",0,2017-03-04T00:36:03.000Z,Dublin,,United Kingdom
25739363,Someone keeps painting shit in the room next to my bfs office so his office is full of paint fumes and i want to die,0,2017-04-11T06:51:06.000Z,Europe/London,,United Kingdom
2307212270,Someone pass this guy an inhaler,0,2017-04-26T17:12:10.000Z,Casablanca,,United Kingdom
366088429,Someone's puffing at this bus stop and it smells sensational 💨🍁,0,2017-01-31T08:25:08.000Z,,,United Kingdom
196634709,"Someone: *joking* you shouldn't take all your fashion cues from poe
Finn: why, he always looks very handsome
Poe: *has trouble breathing*",0,2017-02-16T21:33:56.000Z,London,,United Kingdom
806900128036466689,Sometimes i forget I'm in shanghai then look into the distance and realise I can't see the distance #smog,0,2017-04-07T07:09:41.000Z,London,,中华人民共和国
20865555,Sometimes i just go out to inhale some fresh exaust fumes from the traffic,0,2017-01-28T22:15:16.000Z,London,,United Kingdom
15781919,Sometimes if I eat too much I can't breathe properly,0,2017-05-01T21:43:45.000Z,Europe/London,,United Kingdom
301617679,Soo tired! Was up four times with my daughter last night.#wheezy #longnight #asthma #tired #workingmum,0,2017-04-03T20:12:23.000Z,,,United Kingdom
925016880,Soooo... I've just now found out that you can turn TV brightness up/down🙂 no more night time sore eyes🙂 rlly happy with 2017 technology🙂,0,2017-03-14T01:35:39.000Z,London,,United Kingdom
2285764556,Sore eyes and forehead due to allergic reaction to my eyebrow tint. Feeling very sorry for myself!,1,2017-02-28T20:39:51.000Z,London,,United Kingdom
2338557156,Sore eyes!,1,2017-05-26T18:58:11.000Z,London,,United Kingdom
347515055,"Sore eyes, headache, tired #BusyDay 😴",0,2017-03-06T17:26:21.000Z,London,,United Kingdom
317804716,Sore eyes. Foggy brain. Tired body. Going to go have a 3 hour bath. Someone put me out of my misery. 💀,1,2017-02-09T21:09:19.000Z,Edinburgh,,United Kingdom
47070043,Sore throat full of a cold eyes streaming. Happy Saturday 😢👎,1,2017-03-04T07:37:47.000Z,,,United Kingdom
220805530,Sore throat watery eyes pounding head stuffed nose and the shivers ....yay #saidnoone,1,2017-02-28T17:09:33.000Z,,,United Kingdom
111569408,"Sore throat, watery eyes &amp; a tingling nose 😷🤧🤒typical!",1,2017-05-21T18:58:19.000Z,,,United Kingdom
158153395,"Sore/tight chest &amp; throat after breathing in cold damp air on today's ride.

Any tips to help ease discomfort?

@UKCycleChat @UKRunChat",1,2017-02-12T17:56:59.000Z,London,,United Kingdom
132891555,"Sorry it looked like I ducked out early #EngagORS, my laptop was wheezing and struggling to keep up with all the chat! Have a great day!",0,2017-04-13T13:40:38.000Z,Amsterdam,,United Kingdom
100978679,Sorry you've got asthma baby boy but atleast you've got an expensive pram!....,0,2017-02-19T14:51:42.000Z,Pacific Time (US & Canada),,United Kingdom
2778758643,Sound like a genuine man with my asthma flaring up 😂,0,2017-03-30T19:49:37.000Z,,,United Kingdom
20971787,"Soz, puss, but I'm gasping for a smoke *shoves Roby off onto the floor*",0,2017-04-02T23:51:03.000Z,London,,United Kingdom
353701848,Spent all afternoon barbarically cleaning my house out with bleach now I'm laid in bed coughing my lungs up from the fumes 😭,-,2017-05-13T18:45:40.000Z,London,,United Kingdom
353701848,Spent my whole Friday barbarically cleaning my house with bleach now I'm laid in bed coughing my lungs out from the fumes 😭,-,2017-05-13T18:44:32.000Z,London,,United Kingdom
14847163,Spent some time on the Finchley Road so the 'hayfever' has returned and now wheezing. 🛣️😷,1,2017-03-17T22:06:03.000Z,London,,United Kingdom
2853657489,"Spilled a bit of petrol in boot yday, ferocious fumes in car, left windows down, it rained, wet seats, bread soda they say, don't have! 🙄",0,2017-04-27T10:37:52.000Z,London,,Ireland
783041487730802689,Spilt clik all in the back of my car 😩 may die from the fumes!,0,2017-05-02T13:40:49.000Z,,,United Kingdom
328645213,Squeak wheeze splutter heee gasp #taskmaster #hysterics,0,2017-05-02T20:32:06.000Z,,,United Kingdom
562017666,"St Theresa demonstrating ""strong &amp; stable"" leadership over air pollution.

  #Newsnight",0,2017-04-27T21:38:28.000Z,,,United Kingdom
14847163,Started using the inhaler again. Had been ignoring the slight wheezing for a few weeks.,0,2017-04-01T10:21:19.000Z,London,,United Kingdom
71598504,Starting to think I should really go to the hospital considering I can't breathe out of my nose and it's still getting bigger,1,2017-03-11T19:15:50.000Z,London,,United Kingdom
769468976,Stay up late for about 20% track time bad times 😖😴 quick power nap and back for P2 hope for less smog/mist @F1 @SkySportsF1 #ChineseGP,0,2017-04-07T03:30:09.000Z,,,United Kingdom
351904105,"Stay up right during fight is beyond belief.  As inside the injury gets worse, throws you off balance leaves you gasping. And takes forever",0,2017-03-06T00:46:48.000Z,Casablanca,,United Kingdom
353797359,Stayed in all last night and all day today it's fair to say I am gasping for a pint😅,0,2017-03-04T18:37:50.000Z,Amsterdam,,United Kingdom
1198370989,Stephen Goldring says 'The London Asthma standards were a real boost for us' to help make changes @HealthyLDN @TracyDBeaker @datt_colette,0,2017-03-15T10:43:34.000Z,Amsterdam,,United Kingdom
135647181,"Still can't believe AJ's comeback yesterday. He was empty, running on less than fumes, like 1% iPhone battery... and came back. Huge heart.",0,2017-04-30T18:53:43.000Z,London,,United Kingdom
2190680828,"Still got #headache from y/day and masonry paint fumes from next door.
Plus in considerable #pain making me short tempered ☹",0,2017-04-23T15:15:22.000Z,London,,United Kingdom
810485376,Still saddened by that 5yr old girl who died of an asthma attack. I had bad asthma at her age and cannot imagine being refused to see a GP 😧,0,2017-02-26T18:49:25.000Z,London,,United Kingdom
84301611,Still total dying sore head throat eyes nose cannot win,1,2017-05-12T05:44:56.000Z,Amsterdam,,United Kingdom
1968458298,Stop alienating diesel car drivers. Buses especially older ones are piling out the fumes. Just seen a cyclist engulfed in black smoke,0,2017-05-05T08:22:14.000Z,,,United Kingdom
249075947,"Stop ✋ #Welborne Village being approved, it would cause air pollution and blight the green belt",0,2017-03-06T13:30:04.000Z,,"{ ""type"" : ""Point"", ""coordinates"" : [ -1.08864125, 51.009755 ] }",United Kingdom
85841283,"Straight up forgot my asthma pump when I came to the gym.  

I have a death wish 🙃",0,2017-05-27T13:11:47.000Z,Pretoria,,United Kingdom
540025799,"Stroke thrombectomy Wow, wow, wow! Watching it, could not breathe. Tense. Amazing #hospital",0,2017-02-08T21:57:14.000Z,London,,United Kingdom
49049659,"Strong debates around arts &amp; culture, housing, transport, air pollution, leadership &amp; diverse representation this eve at #wmmayor debate",0,2017-04-04T19:00:18.000Z,,,United Kingdom
198494684,Strong words from judge in pollution case - refuses govt request to delay publication of clean air plan till after general election 1/n,,2017-04-27T14:44:04.000Z,London,,United Kingdom
4535935455,Stupid Asthma😖😖,1,2017-04-12T19:41:15.000Z,,,United Kingdom
258813277,Stupid asthma...,1,2017-03-07T23:13:46.000Z,,,United Kingdom
1611127344,Stupid pollen. Broadchurch interrupted by random asthma attack requiring epipen. Gotta sort my lungs before Great Edinburgh Run on Sunday!,0,2017-04-17T21:34:54.000Z,Pacific Time (US & Canada),,United Kingdom
21190151,Such a nice man from @BTP helped me at Canary Wharf station when he saw me huffing and puffing over a map. Friendly help! Thank you 😘,0,2017-02-24T18:48:45.000Z,Amsterdam,,United Kingdom
720100413245169664,Suggestion for america keep your toxic fumes and design your plant not go over Canada pls,0,2017-03-15T03:46:23.000Z,Pacific Time (US & Canada),,United Kingdom
371535263,"Summer is all well and good unless you have hayfever like. Bad head, runny nose, earache, sore throat, itchy streamy eyes and a dry cough.",1,2017-05-11T12:41:44.000Z,Amsterdam,,United Kingdom
128322682,"Summer madness begins tomorrow with the opening night of @glyndebourne. All being well I'll re-emerge in August, gasping for breath. #spoilt",0,2017-05-19T15:44:30.000Z,Europe/London,,United Kingdom
77441526,"Summer may see a rise in asthma symptoms, reduced uptake of C02 #streettrees @SheffCouncil @SheffieldStar #unintendedconsequence",0,2017-03-09T18:21:27.000Z,London,,United Kingdom
357030094,Sunday sunshine shirt Monday grey grey murk,0,2017-05-29T15:09:26.000Z,London,,United Kingdom
295549432,"Susan Sarandon looks so exactly herself in Feud. As sexy as ever, no plastic puffing. Being woke must be good for the face.",0,2017-03-23T08:35:05.000Z,London,,Ireland
213772369,Swear I have an inhaler in every bag or coat I own😳,0,2017-02-12T12:32:32.000Z,Amsterdam,,United Kingdom
340779621,"Swear I was born with a cold and just had it ever since, can't remember a time I could breathe properly",0,2017-03-08T10:04:32.000Z,Hawaii,,United Kingdom
162675072,"Swear I've got asthma, had to sit down and get my breath back like an old lady 😂",0,2017-02-23T06:31:28.000Z,London,,United Kingdom
1498618920,Swear my asthma pumps are making my cough worse,0,2017-02-06T08:05:38.000Z,London,,United Kingdom
21479441,Swear my asthma will be the death of me 🌬🙄,0,2017-03-31T14:31:03.000Z,London,,United Kingdom
388992072,"Swear my hayfevers acting up already, my eyes are so fucking dry and itchy😒",1,2017-03-15T17:24:50.000Z,London,,United Kingdom
4258875922,"Sweating,itchy palms and short of breath. Got a bad case of anticipation #LineofDuty",0,2017-04-16T19:14:15.000Z,,,United Kingdom
42855210,T2 Treatment are working well if you rarely need your rescue short acting beta agonist (salbutamol) inhaler  #talkasthma,0,2017-05-18T20:24:58.000Z,London,,United Kingdom
42855210,"T3 As physicians, we should aim to treat asthma holistically given a multitude of factors can affect compliance &amp; control #talkasthma",0,2017-05-18T20:39:20.000Z,London,,United Kingdom
42855210,T3 Uncontrolled asthma can be very debilitating for all age groups affected. Life is put on hold at times #talkasthma,0,2017-05-18T20:36:30.000Z,London,,United Kingdom
42855210,T4 Always be honest with your patients. Maintaining trust helps. Always assess inhaler techniques and discuss compliance  #talkasthma,0,2017-05-18T20:50:57.000Z,London,,United Kingdom
115783069,THANK GOD THE OTHER TRAIN WAS DELAYED AS WELL! IVE MADE IT lmfao! Good job I don't have asthma,0,2017-04-13T14:57:49.000Z,London,,United Kingdom
3100510635,THAT FUCKINFJDH JOHNNY PHOTO CAME UP ON MY TL AGAIN STOP IM WHEEZING,0,2017-02-26T17:59:38.000Z,Pacific Time (US & Canada),,United Kingdom
3100510635,"THAT VIDEO SANA POSTED OF B.I.G TRYING TO EXPLAIN 1,2,3 IM WHEEZING",0,2017-02-21T00:24:14.000Z,Pacific Time (US & Canada),,United Kingdom
3100510635,THAT WAS MEANT TO SAY WELL NOT EEK IM WHEEZING,0,2017-03-03T08:10:55.000Z,Pacific Time (US & Canada),,United Kingdom
3100510635,THE THING I JUST SAID ABOUT HEEDO SHMDJDJ IM SO GLAD TILLIE IS PRETENDING I DIFNT SAY IT IM WHEEZING,0,2017-02-15T10:43:16.000Z,Pacific Time (US & Canada),,United Kingdom
438568206,Tae hugging all those pokemon plushies had me wheezing i have never seen anything cuter wtf someone pls punch me in the face,0,2017-03-03T10:58:56.000Z,Beijing,,United Kingdom
2878002963,Take my breath away but don't give me asthma,0,2017-05-21T21:26:53.000Z,London,,United Kingdom
2985939587,Taken my inhaler so much im shaking and keep dropping things lol,0,2017-04-03T06:46:57.000Z,,,United Kingdom
294591284,Taking my inhaler out tonight how retro,0,2017-04-18T20:25:41.000Z,London,,United Kingdom
299875371,"Talk of itchy eyes, itchy nose #summer #hayfever",1,2017-05-20T16:35:24.000Z,Africa/Brazzaville,,United Kingdom
93726008,Taxi petrol fumes near New Street Station earlier smelt a bit!,0,2017-03-17T17:17:57.000Z,London,,United Kingdom
324224704,Tb to when someone called me stretchmarks when I walked pass bc I was wearing a crop top and I laughed to hard I had an asthma attack,0,2017-04-03T16:56:43.000Z,Casablanca,,United Kingdom
19589076,"Teaching this morning for F2s: appendicitis, paediatric sepsis, cardiac 'asthma', 'why ABG'?; lactates and physiology - all good!",0,2017-04-26T09:59:44.000Z,London,,United Kingdom
2233700477,Teesside bound for the weekend. God I love this smog filled chicken covered bechamol sauce town,0,2017-02-18T07:34:50.000Z,,,United Kingdom
717012773344059393,Tell #Harringey what you think of the Air Q on the streets pollution@harringey.gov.uk @MarketTottenham @tottenhamlife @TottJournal,0,2017-03-08T21:10:48.000Z,Pacific Time (US & Canada),,United Kingdom
800865649,Telling your dog to stop breathing instead of stop panting 😂,0,2017-02-04T21:44:19.000Z,London,,United Kingdom
69885421,Ten hour shifts with no sleep cus your ill and cannot breathe are no fun,0,2017-03-01T07:30:35.000Z,Casablanca,,United Kingdom
2151387333,Thank U to Clinicians who are marching to Downing Street to let Govt know air pollution is a public health crisis &amp; must be taken seriously,0,2017-05-10T04:36:08.000Z,Pacific Time (US & Canada),,United Kingdom
468516136,Thank fuck its pay day tomorrow my car is running on fumes at the moment 😅,0,2017-03-30T20:20:20.000Z,Casablanca,,United Kingdom
797859177280446465,"Thank you @UKMuslimYouth &amp;  @JenMeierhans for coming to plant trees in @WoodlandTrust Langley Vale,  helping to cut down on Air Pollution",0,2017-03-11T05:57:26.000Z,Pacific Time (US & Canada),,United Kingdom
1937617980,Thanks @JulieAnneRusse3 for my acupuncture cannot breathe again ! #accupunctureworks #ahpsrock ☺️,0,2017-05-26T11:35:58.000Z,,,United Kingdom
704000319,"Thanks @TECScotland, @CSO_Scotland and @dhiscotland for the meetings today. Hoping to take forward smart #asthma inhalers in Scotland",0,2017-03-06T19:40:37.000Z,Amsterdam,,United Kingdom
137450719,"Thanks sweetheart things a tad queit panting/business wise but otherwise life well #vaping now  managed to quit tobacco, lovely weekend xxx",0,2017-03-03T02:00:27.000Z,Amsterdam,,United Kingdom
496357390,Thanks to @LauraJH55 for facilitating a great asthma @cppeengland optimise session today @UHMBT pharmacy department. CPD cycle recorded! 😀,0,2017-04-06T22:22:26.000Z,,,United Kingdom
772601706,Thanks to the crew at @British_Airways for saving my life with the inhaler today 😩 Asthma attacks are the worst,0,2017-04-06T09:38:50.000Z,Hawaii,,United Kingdom
40076640,That Gorse fire is quite alarming. I am almost having an asthma attack thinking of it. Just seen the call for volunteers to help on FB,0,2017-05-11T20:30:29.000Z,London,,United Kingdom
743795211059466240,That Toro Rosso is surely a sight for sore eyes 👀 I can't #BahrainGP #F1,0,2017-04-16T19:12:54.000Z,,,United Kingdom
29540107,That is some scary shit. And I'm not just talking about the appalling inhaler technique demonstrated by the kid in the projector scene #It,0,2017-03-29T16:37:55.000Z,London,,United Kingdom
14847163,"That mysterious Holloway Road hayfever strikes again. Ok, there is no mystery, it is air pollution.",1,2017-03-17T16:46:05.000Z,London,,United Kingdom
3254661063,That sinking feeling in spring when your eyes itch and you remember hay fever. #treepollen #allergies #itchy,1,2017-03-25T16:55:33.000Z,,,United Kingdom
3319252202,"That tight chest, wandering mind, sleepless night anxiety... that comes out of nowhere. #TalkMH",0,2017-03-10T05:16:52.000Z,London,,United Kingdom
30053422,That's it. I'm done with the fucked up dreams that cause me to wake up and feel like I can't breathe. I am done. STOP IT BRAIN.,0,2017-04-01T23:06:57.000Z,London,,United Kingdom
4205104185,That's loads of 'healthy' fumes I'll have been breathing in which is going to affect my asthma...!,0,2017-03-25T07:21:44.000Z,,,United Kingdom
52413000,"The British ""High Street"": Idling busses and diesel fumes.",0,2017-04-29T10:14:09.000Z,Stockholm,,United Kingdom
3360949347,The Chinese tourists who walk around central London wearing air pollution masks clearly have no idea how ridiculous they look.,0,2017-03-24T12:15:34.000Z,,,United Kingdom
271645845,"The English for name Bentoa is Buttocks Inhaler 

😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂",0,2017-01-31T22:03:52.000Z,London,,Ghana
192522307,The English rugby team is a bit of a sight for sore eyes when stood next to the Irish,0,2017-03-18T20:39:16.000Z,London,,United Kingdom
17780048,The Met Office says “medium” pollen forecast today. My sinuses and lungs would beg to differ &lt;wheeze&gt;&lt;sneeze&gt;😷,1,2017-05-22T08:10:28.000Z,London,,United Kingdom
279853892,The Nazi Steve Bannon joke had me gasping for air. Genius. #WhiteHouseCorrespondentsDinner,0,2017-05-02T16:20:42.000Z,London,,United Kingdom
106334046,The Oscar cock-up is a publicity masterstroke breathing emergency Oxygen into what is a gasping clapped-out fiasco anyway. I'd like to thank,0,2017-02-27T11:32:28.000Z,,,United Kingdom
107809882,The Secretary of Transport just said that a new runway &amp; increased number of flights will actually lower air pollution at Heathrow. Pillock.,0,2017-02-02T08:48:30.000Z,London,,United Kingdom
178031469,The Tory manifesto has less than 150 words on climate change and no mention of air pollution. Amazing to think it's still being ignored.,0,2017-05-18T17:39:05.000Z,Amsterdam,,United Kingdom
191023951,"The UK government has lost a court bid to delay publication of its air pollution strategy, oh joy!",0,2017-04-27T14:56:06.000Z,London,,United Kingdom
4528056612,The World Health Organisation ranks air pollution above ebola and HIV as a public health risk. Swap your commute from a car to an #ebike,0,2017-05-13T20:40:11.000Z,Pacific Time (US & Canada),,United Kingdom
812535270469959680,The actual only good thing about having bad asthma is getting new inhalers so I don't have to depend my life on one that's nearly empty!😂,0,2017-02-16T21:36:02.000Z,,,United Kingdom
102640853,The after effects of an asthma attack feel almost as worse as having the attack its self😭,0,2017-03-18T20:28:07.000Z,Amsterdam,,United Kingdom
1551446432,The air in the countryside is so fresh?!? I HAVE ONLY EVER SMELLED SMOG IN MY LIFE,0,2017-05-13T09:48:47.000Z,Pacific Time (US & Canada),,United Kingdom
318591277,The air pollution in London is just lovely 😊,1,2017-02-12T08:57:18.000Z,,,United Kingdom
564051857,The asthma nurse is coming to my house tomorrow instead of me idk maybe going to an appointment,0,2017-05-22T18:30:56.000Z,London,,United Kingdom
261379166,The audience are gasping quite a lot at May's so so answers  #BattleForNumber10,0,2017-05-29T20:56:37.000Z,London,,United Kingdom
18602888,The bathroom is all clean and shiny (and I'm all light-headed from all the Ciff and bleach fumes),0,2017-05-28T15:15:49.000Z,Edinburgh,,United Kingdom
446556261,The beach boys and glue gun fumes,0,2017-04-11T20:39:25.000Z,,,United Kingdom
144255581,The beat was made up from tapping a radiator and dropping my inhaler.,0,2017-05-26T09:52:15.000Z,,,United Kingdom
177540949,The best thing that happened tonight was defos Megan decking it out her front door and me wheezing afterwards 😭,0,2017-03-09T22:55:36.000Z,London,,United Kingdom
564051857,The boiler at work whistles so loudly it sounds like me when I forget my inhaler,0,2017-02-08T10:21:54.000Z,London,,United Kingdom
30184744,The brown inhaler is prettt much the super saiyan of inhalers #asthma,0,2017-02-23T21:55:33.000Z,Edinburgh,,United Kingdom
307482524,The construction workers outside my house have a most interesting dialect. Like someone gasping for air and the random noises they make.,0,2017-05-02T14:50:03.000Z,Amsterdam,,United Kingdom
1407159900,The doctor asked me if I was sexually active and I said yes and my mums been gasping for three hours,0,2017-05-03T20:06:57.000Z,Amsterdam,,United Kingdom
69909294,The forgotten smell of smoke from a coke fire - I'd thought it was traffic fumes on my scarf all day #paperround#northshieldlands,0,2017-02-17T18:40:01.000Z,London,,United Kingdom
24154369,The fumes from my Veet mixed with my hangover from Hell is a really traumatising experience tbqh,0,2017-03-25T19:47:30.000Z,Casablanca,,United Kingdom
109321454,The girl on Facebook that says unimaginative puns and then starts wheezing is so annoying how does anyone find her funny,0,2017-04-08T09:45:29.000Z,London,,United Kingdom
252225221,"The homeless man who told me he wants to build a house out of drugs, set it on fire and get high from the fumes...",0,2017-03-26T16:05:09.000Z,Casablanca,,United Kingdom
609511933,The hygiene of some taxi drivers 😷😷😷 physically can't breathe 😤,0,2017-03-15T17:24:59.000Z,,,United Kingdom
28986757,The idea of having asthma again infuriates me.,0,2017-05-17T19:23:56.000Z,London,,United Kingdom
884842634,The itchy eyes and runny nose aren't making this go down easy,1,2017-03-05T22:25:56.000Z,London,,South Africa
2349725795,"The jokes that weren't funny, waking me up at 7:00 AM!! tickling me until I can't breathe. I truly miss everything, I'll forever love you ❤✨",0,2017-02-15T23:48:09.000Z,,,United Kingdom
563052018,The joys of being woken up by a dog panting in your face :),0,2017-02-03T03:32:57.000Z,Amsterdam,,United Kingdom
878511284,The little one has woken with sore eyes this morning and he is not liking daddy trying to clean them and out ointment in! #toddlerlife,1,2017-02-07T07:11:21.000Z,Pacific Time (US & Canada),,United Kingdom
263344831,"The northern commute.
Coffee fumes and bacon grease— 
Is it Friday yet?

#haiku #haikuchallenge",0,2017-03-29T08:05:43.000Z,London,,United Kingdom
726328680549613568,The only reason I don't have a cat now is because some set off my Asthma.,0,2017-05-14T16:09:28.000Z,London,,United Kingdom
397493805,The other half waking up huffing &amp; puffing about the film that's on! Oi Nob Head you put that shit on!! Now I'm loving your shit!! Dammnn,0,2017-05-05T23:09:59.000Z,,,United Kingdom
415474076,"The pollen count, and/or pollution, is so bad in North East London today that I'm actually having trouble breathing. #AirQuality @metoffice",1,2017-05-30T12:23:50.000Z,London,,United Kingdom
337292268,The press puffing themselves up over how they handle Trump now is really vomit-inducing.  He's partly there because you didn't do your jobs.,0,2017-02-16T19:21:07.000Z,Edinburgh,,United Kingdom
30184744,The problem with asthma and sinusitis is your susceptibility to the cold 😔,0,2017-02-21T10:12:07.000Z,Edinburgh,,United Kingdom
142050415,The prospect of @Mahrez22 leaving @LCFC has just triggered an asthma attack. Don't know whether to laugh or cry #lcfc,0,2017-05-30T15:16:27.000Z,London,,United Kingdom
806900128036466689,The real reason china don't use renewables is becuase the sun can't shine through the fuckin smog,0,2017-04-07T09:39:44.000Z,London,,中华人民共和国
2894449949,The shite coming out of famous people's mouths for Martin McGuiness in this country leaves me gasping for air. Getin the bin all lot on yer.,0,2017-03-21T18:55:39.000Z,,,United Kingdom
152083073,The sky is so clear here at night. I can actually see stars clearly with no smog. @StarChartApp is coming in handy.,0,2017-05-02T02:24:00.000Z,London,,Jamaica
263115021,The sniffing man has now sprayed aftershave. I can't breathe.,0,2017-03-09T07:30:06.000Z,London,,United Kingdom
341042585,The spiders in rushden are just fucking massive omg my heart hurts I can't breathe becos I'm legit so scared,0,2017-05-28T22:46:52.000Z,Casablanca,,United Kingdom
18535573,The thing about flying is that it appears to be all about fumes and queueing,0,2017-03-30T04:51:07.000Z,London,,United Kingdom
176781367,"The train waits wheezing like an organ. 

The tracks conduct laser bursts gathering momentum.

And we're off.",0,2017-04-13T08:41:45.000Z,Casablanca,,United Kingdom
